id_pagamento,id_fatura,id_cliente,dt_pagamento,valor_pagamento
766,1601,102,2023-12-13,4264.34
767,1605,102,2024-05-03,3364.27
768,1607,102,2024-09-02,706.1
769,1609,103,2023-02-07,123.04
770,1613,103,2023-06-20,466.46
771,1615,103,2023-08-21,4015.43
772,1621,103,2024-03-19,526.19
773,1624,104,2023-01-10,3197.23
774,1625,104,2023-02-15,1864.4
775,1631,104,2023-08-03,3046.34
776,1632,104,2023-09-15,3566.43
777,1633,104,2023-10-05,1077.67
778,1634,104,2024-01-18,269.29
779,1637,104,2024-09-03,3607.27
780,1639,105,2023-02-21,1514.22
781,1640,105,2023-03-06,4875.83
782,1641,105,2023-04-21,3979.22
783,1642,105,2023-05-15,4509.73
784,1643,105,2023-06-04,152.77
785,1644,105,2023-07-10,1675.53
786,1649,105,2024-01-04,3556.05
787,1651,105,2024-03-13,592.03
788,1652,105,2024-07-13,517.88
789,1653,105,2024-08-06,2417.01
790,1656,106,2023-03-11,1636.39
791,1658,106,2023-05-10,4178.51
792,1659,106,2023-06-16,1133.38
793,1661,106,2023-08-09,2778.26
794,1662,106,2023-09-21,634.9
795,1664,106,2023-11-04,2828.68
796,1665,106,2024-03-10,81.62
797,1666,106,2024-04-17,1714.39
798,1667,106,2024-06-18,3120.86
799,1668,107,2023-01-21,91.93
800,1671,107,2023-04-13,4411.29
801,1672,107,2023-05-11,3388.16
802,1674,107,2023-07-20,4263.84
803,1677,107,2023-10-07,1233.65
804,1678,107,2024-09-20,4938.9
805,1684,108,2023-06-07,1186.32
806,1686,108,2023-08-06,34.72
807,1687,108,2023-09-08,4020.85
808,1690,108,2024-01-16,3703.19
809,1691,108,2024-08-05,1876.71
810,1693,109,2023-02-14,1125.52
811,1697,109,2023-06-09,2043.44
812,1699,109,2023-08-04,2521.54
813,1700,109,2023-09-02,1773.74
814,1702,109,2023-11-06,342.63
815,1703,109,2023-12-12,3867.89
816,1704,109,2024-04-07,2631.68
817,1706,109,2024-06-15,973.32
818,1708,109,2024-08-04,1828.22
819,1710,110,2023-01-20,107.96
820,1712,110,2023-03-13,1374.25
821,1713,110,2023-04-07,4222.75
822,1714,110,2023-05-12,737.47
823,1715,110,2023-06-05,1370.4
824,1716,110,2023-07-07,2604.11
825,1718,110,2023-09-14,2730.3
826,1719,110,2023-10-04,3165.53
827,1726,110,2024-06-14,4646.2
828,1729,111,2023-01-07,2104.88
829,1730,111,2023-02-12,3048.91
830,1731,111,2023-03-15,1942.93
831,1732,111,2023-04-11,1516.93
832,1733,111,2023-05-11,2883.74
833,1734,111,2023-06-09,4436.5
834,1735,111,2023-07-14,1415.12
835,1738,111,2023-10-04,2394.47
836,1739,111,2023-12-18,2005.17
837,1742,111,2024-03-09,4455.79
838,1745,112,2023-01-15,4690.11
839,1746,112,2023-02-15,4761.37
840,1747,112,2023-03-16,846.41
841,1748,112,2023-04-21,3127.89
842,1749,112,2023-05-18,3323.38
843,1752,112,2023-08-21,890.33
844,1753,112,2023-09-15,3844.99
845,1754,112,2023-10-20,4808.25
846,1756,112,2024-03-21,945.14
847,1758,112,2024-05-09,1206.37
848,1759,112,2024-07-02,3942.01
849,1764,113,2023-04-06,2176.28
850,1765,113,2023-05-03,4875.91
851,1767,113,2023-07-15,3954.45
852,1768,113,2023-08-05,1357.42
853,1770,113,2023-10-15,4582.06
854,1771,113,2023-11-15,3108.84
855,1772,113,2023-12-11,988.48
856,1776,113,2024-09-08,516.85
857,1778,114,2023-02-11,1034.08
858,1780,114,2023-04-20,456.43
859,1781,114,2023-05-18,2439.2
860,1782,114,2023-06-19,1115.39
861,1785,114,2023-09-14,284.86
862,1786,114,2023-10-02,3007.64
863,1788,114,2023-12-14,773.17
864,1789,114,2024-01-09,812.72
865,1790,114,2024-02-06,1091.82
866,1791,114,2024-03-14,3667.02
867,1793,114,2024-09-13,4279.93
868,1800,115,2023-07-07,739.0
869,1801,115,2023-08-19,74.3
870,1805,115,2023-12-07,3785.1
871,1806,115,2024-01-15,420.31
872,1808,115,2024-03-10,4089.9
873,1812,115,2024-08-21,3008.78
874,1813,115,2024-09-17,3191.75
875,1814,116,2023-01-18,1535.5
876,1818,116,2023-05-17,3238.8
877,1822,116,2023-09-08,2924.08
878,1824,116,2023-11-10,3581.46
879,1825,116,2024-01-10,565.55
880,1827,116,2024-03-08,3989.38
881,1830,116,2024-08-19,191.31
882,1832,117,2023-01-16,1199.05
883,1833,117,2023-02-09,1924.98
884,1834,117,2023-03-02,731.24
885,1835,117,2023-04-19,3392.15
886,1836,117,2023-05-21,1216.38
887,1839,117,2023-08-17,1981.3
888,1842,117,2023-11-08,4789.17
889,1844,117,2024-02-04,385.27
890,1845,117,2024-03-10,3219.34
891,1846,117,2024-04-12,3673.48
892,1847,117,2024-08-06,783.47
893,1848,118,2023-01-03,1105.97
894,1849,118,2023-02-12,427.03
895,1850,118,2023-03-02,3941.76
896,1852,118,2023-05-05,3110.66
897,1856,118,2023-09-08,3713.11
898,1860,118,2024-01-11,497.69
899,1861,118,2024-02-07,4133.45
900,1864,119,2023-01-19,4602.58
901,1866,119,2023-03-14,115.46
902,1868,119,2023-05-21,1017.98
903,1871,119,2023-08-05,1373.17
904,1872,119,2023-09-05,2240.82
905,1873,119,2023-10-15,1317.34
906,1875,119,2024-02-20,1766.88
907,1876,119,2024-07-19,3824.27
908,1877,120,2023-01-08,4934.51
909,1879,120,2023-03-12,2943.98
910,1880,120,2023-04-21,1067.47
911,1881,120,2023-05-12,4657.95
912,1883,120,2023-07-03,3178.67
913,1884,120,2023-08-18,4140.82
914,1885,120,2023-09-19,4504.82
915,1888,120,2023-12-19,2058.09
916,1891,120,2024-08-09,791.17
917,1892,121,2023-01-18,2711.65
918,1893,121,2023-02-10,2426.99
919,1897,121,2023-06-19,2849.68
920,1899,121,2023-08-09,1092.73
921,1900,121,2023-09-12,2704.29
922,1901,121,2023-10-12,2772.0
923,1905,121,2024-05-13,3004.75
924,1906,122,2023-01-21,2885.36
925,1908,122,2023-03-15,4937.3
926,1909,122,2023-04-20,741.56
927,1910,122,2023-05-08,4204.1
928,1911,122,2023-06-05,4561.02
929,1912,122,2023-07-15,1449.59
930,1913,122,2023-08-02,2846.48
931,1915,122,2023-10-09,3151.3
932,1916,122,2023-11-17,1870.02
933,1917,122,2023-12-09,4781.79
934,1921,122,2024-06-17,4796.09
935,1922,122,2024-09-02,1086.22
936,1924,123,2023-02-12,2698.55
937,1925,123,2023-03-06,4010.22
938,1930,123,2023-08-13,4613.55
939,1932,123,2023-10-08,4566.38
940,1935,123,2024-06-15,3890.18
941,1937,124,2023-01-15,3053.5
942,1938,124,2023-02-07,4483.65
943,1940,124,2023-04-17,1008.23
944,1941,124,2023-05-09,4741.48
945,1943,124,2023-07-09,2436.94
946,1946,124,2023-10-11,853.28
947,1947,124,2023-11-16,4151.59
948,1949,124,2024-04-09,2160.04
949,1951,124,2024-08-03,3276.86
950,1952,124,2024-09-05,610.61
951,1953,125,2023-01-11,3901.22
952,1956,125,2023-04-19,2701.02
953,1957,125,2023-05-14,4605.15
954,1959,125,2023-07-02,2806.35
955,1960,125,2023-08-08,4038.17
956,1961,125,2023-09-13,1202.29
957,1964,125,2024-01-07,571.06
958,1966,125,2024-04-03,837.61
959,1968,125,2024-07-06,3570.28
960,1970,125,2024-09-07,4189.53
961,1972,126,2023-02-19,807.98
962,1973,126,2023-03-04,2903.88
963,1975,126,2023-05-02,4066.34
964,1981,126,2023-12-17,4857.58
965,1990,127,2023-07-12,3681.18
966,1993,127,2023-10-18,3544.83
967,1997,127,2024-05-08,2973.52
968,1998,127,2024-06-19,4995.6
969,2000,127,2024-09-06,3523.04
970,2001,128,2023-01-06,2192.53
971,2006,128,2023-06-04,285.14
972,2009,128,2023-09-04,4432.66
973,2012,128,2024-01-03,1068.33
974,2014,128,2024-04-03,3058.83
975,2015,128,2024-06-17,2959.14
976,2016,128,2024-07-06,1004.69
977,2020,129,2023-02-12,4802.05
978,2021,129,2023-03-19,2261.0
979,2023,129,2023-05-14,2630.74
980,2024,129,2023-06-15,2371.37
981,2025,129,2023-07-11,1773.98
982,2026,129,2023-08-17,621.03
983,2031,129,2024-06-21,2728.8
984,2032,129,2024-08-10,3484.48
985,2033,130,2023-01-17,2418.41
986,2035,130,2023-03-06,2481.03
987,2036,130,2023-04-11,4377.88
988,2042,130,2023-10-06,3049.37
989,2043,130,2024-01-20,4635.63
990,2044,130,2024-06-10,579.93
991,2046,130,2024-09-04,4482.62
992,2050,131,2023-04-17,4058.48
993,2052,131,2023-06-15,1011.64
994,2053,131,2023-07-07,4384.62
995,2056,131,2023-10-21,1800.22
996,2058,131,2023-12-04,1006.7
997,2059,131,2024-01-19,4533.21
998,2060,131,2024-03-20,4029.84
999,2061,131,2024-07-03,1863.73
1000,2062,132,2023-01-10,560.79
1001,2063,132,2023-02-12,485.18
1002,2064,132,2023-03-07,1312.57
1003,2065,132,2023-04-03,2328.43
1004,2068,132,2023-07-07,4142.57
1005,2069,132,2023-08-14,1432.61
1006,2072,132,2023-12-20,4742.98
1007,2073,132,2024-01-20,4004.96
1008,2077,132,2024-06-05,79.75
1009,2078,132,2024-07-18,569.01
1010,2079,132,2024-09-20,552.12
1011,2080,133,2023-01-19,2495.8
1012,2082,133,2023-03-06,2019.8
1013,2084,133,2023-05-15,1784.55
1014,2089,133,2023-10-09,4523.97
1015,2090,133,2023-12-19,3981.5
1016,2091,133,2024-02-05,3334.5
1017,2094,133,2024-07-21,4657.86
1018,2095,133,2024-09-18,357.44
1019,2096,134,2023-01-08,765.82
1020,2099,134,2023-04-11,1278.01
1021,2100,134,2023-05-12,2474.72
1022,2102,134,2023-07-19,1746.57
1023,2107,134,2024-04-05,1400.72
1024,2111,135,2023-02-09,3522.1
1025,2115,135,2023-06-10,2781.25
1026,2117,135,2023-08-13,4504.49
1027,2120,135,2023-11-14,4059.77
1028,2121,135,2024-01-05,2053.88
1029,2124,135,2024-07-20,796.99
1030,2125,136,2023-01-21,3143.73
1031,2136,136,2024-01-15,636.47
1032,2137,136,2024-03-17,2718.65
1033,2138,136,2024-05-08,3515.55
1034,2139,136,2024-06-13,4893.01
1035,2140,136,2024-07-21,3176.15
1036,2144,137,2023-03-16,573.87
1037,2145,137,2023-04-05,2547.24
1038,2146,137,2023-05-14,826.8
1039,2147,137,2023-06-17,4676.0
1040,2150,137,2023-09-14,4880.07
1041,2151,137,2023-10-08,1921.32
1042,2152,137,2023-12-19,911.71
1043,2156,137,2024-08-17,3981.11
1044,2158,138,2023-01-12,1658.36
1045,2159,138,2023-02-13,4542.71
1046,2160,138,2023-03-20,3041.88
1047,2162,138,2023-05-12,769.17
1048,2163,138,2023-06-12,2931.42
1049,2164,138,2023-07-20,3352.48
1050,2168,138,2023-12-16,1814.38
1051,2169,138,2024-01-15,1739.64
1052,2170,138,2024-02-07,2511.49
1053,2171,138,2024-03-15,248.87
1054,2173,138,2024-05-10,756.44
1055,2175,138,2024-08-11,3808.17
1056,2176,138,2024-09-02,1383.89
1057,2177,139,2023-01-11,445.37
1058,2178,139,2023-02-17,1242.05
1059,2179,139,2023-03-18,52.56
1060,2180,139,2023-04-05,3244.09
1061,2186,139,2023-10-13,1652.85
1062,2187,139,2024-01-20,1734.75
1063,2188,139,2024-02-17,2370.88
1064,2189,139,2024-03-06,1390.8
1065,2190,139,2024-05-09,2566.45
1066,2191,139,2024-06-18,1798.4
1067,2203,140,2023-12-11,4670.98
1068,2204,140,2024-01-14,543.13
1069,2206,140,2024-08-18,4365.78
1070,2211,141,2023-04-16,1253.83
1071,2212,141,2023-05-05,418.44
1072,2213,141,2023-06-14,3795.56
1073,2214,141,2023-07-06,1036.32
1074,2215,141,2023-08-16,4455.67
1075,2221,141,2024-09-16,3944.29
1076,2223,142,2023-02-19,2914.59
1077,2224,142,2023-03-16,3396.13
1078,2225,142,2023-04-04,4785.25
1079,2226,142,2023-05-14,2812.63
1080,2227,142,2023-06-20,1172.0
1081,2232,142,2024-02-20,4127.91
1082,2233,142,2024-04-13,2139.74
1083,2238,143,2023-05-04,4734.11
1084,2239,143,2023-06-05,4330.96
1085,2240,143,2023-07-11,52.28
1086,2241,143,2023-08-17,3488.52
1087,2243,143,2023-10-18,2806.76
1088,2244,143,2023-12-06,37.43
1089,2245,143,2024-01-16,672.12
1090,2250,144,2023-01-05,273.67
1091,2251,144,2023-02-21,913.48
1092,2255,144,2023-06-13,4850.68
1093,2256,144,2023-07-02,4548.54
1094,2257,144,2023-08-11,1720.18
1095,2258,144,2023-09-11,4567.76
1096,2261,144,2023-12-13,3838.92
1097,2262,144,2024-04-04,3506.06
1098,2264,144,2024-09-16,3296.53
1099,2268,145,2023-04-06,1170.69
1100,2269,145,2023-05-19,3357.27
1101,2271,145,2023-07-15,373.13
1102,2275,145,2024-02-02,3379.46
1103,2281,146,2023-02-21,592.18
1104,2283,146,2023-04-13,2535.21
1105,2286,146,2023-07-12,3526.71
1106,2289,146,2023-10-09,1156.12
1107,2292,146,2024-01-19,1531.29
1108,2293,146,2024-03-14,2119.73
1109,2294,146,2024-06-19,3596.65
1110,2295,146,2024-08-21,771.94
1111,2297,147,2023-01-16,2083.92
1112,2298,147,2023-02-04,465.65
1113,2299,147,2023-03-19,174.72
1114,2303,147,2023-07-17,3841.56
1115,2305,147,2023-09-05,4053.41
1116,2306,147,2023-10-20,2155.49
1117,2307,147,2023-11-18,4611.49
1118,2309,147,2024-03-04,3815.57
1119,2310,147,2024-05-14,2731.06
1120,2311,147,2024-07-20,1536.66
1121,2314,148,2023-02-16,370.18
1122,2317,148,2023-05-13,687.07
1123,2319,148,2023-07-18,1772.04
1124,2320,148,2023-08-21,3697.99
1125,2321,148,2023-09-03,968.05
1126,2322,148,2023-10-02,3552.11
1127,2323,148,2023-12-19,3564.17
1128,2324,148,2024-01-06,2574.91
1129,2325,148,2024-02-18,3666.91
1130,2326,148,2024-04-02,3347.13
1131,2327,148,2024-05-11,2866.07
1132,2329,148,2024-07-17,1057.06
1133,2333,149,2023-02-20,2190.29
1134,2334,149,2023-03-04,3541.4
1135,2335,149,2023-04-12,3053.69
1136,2338,149,2023-07-19,1359.77
1137,2340,149,2023-09-08,1278.89
1138,2342,149,2023-12-18,2059.0
1139,2344,149,2024-05-19,1492.12
1140,2345,149,2024-06-21,4263.99
1141,2348,150,2023-02-12,242.78
1142,2349,150,2023-03-17,630.27
1143,2350,150,2023-04-19,4228.92
1144,2353,150,2023-07-11,187.2
1145,2354,150,2023-08-14,4491.65
1146,2355,150,2023-09-14,4069.61
1147,2357,150,2023-11-02,3125.55
1148,2358,150,2023-12-03,4805.08
1149,2359,150,2024-01-05,2633.54
1150,2360,150,2024-06-19,4512.09
1151,2362,150,2024-08-08,2041.5
1152,2363,150,2024-09-04,3668.62
1153,2364,151,2023-01-06,1175.52
1154,2365,151,2023-02-16,1538.26
1155,2366,151,2023-03-20,1905.03
1156,2367,151,2023-04-02,3904.73
1157,2369,151,2023-06-12,1107.3
1158,2370,151,2023-07-04,244.36
1159,2373,151,2023-10-20,2922.94
1160,2374,151,2024-02-04,667.25
1161,2375,151,2024-03-10,2521.14
1162,2377,151,2024-06-03,1780.89
1163,2378,151,2024-08-03,913.22
1164,2379,152,2023-01-02,1311.11
1165,2383,152,2023-05-21,855.7
1166,2390,152,2023-12-20,2956.11
1167,2392,153,2023-01-21,1025.44
1168,2396,153,2023-05-13,3638.56
1169,2397,153,2023-06-19,3579.95
1170,2398,153,2023-07-20,2999.25
1171,2403,153,2024-05-21,3903.38
1172,2406,153,2024-09-18,1858.18
1173,2408,154,2023-02-18,1821.72
1174,2409,154,2023-03-02,1594.99
1175,2412,154,2023-06-11,3562.03
1176,2413,154,2023-07-12,3927.03
1177,2415,154,2023-09-07,3938.32
1178,2420,154,2024-07-13,1708.8
1179,2423,155,2023-02-10,2534.25
1180,2425,155,2023-04-10,1632.95
1181,2426,155,2023-05-06,835.86
1182,2427,155,2023-06-11,3792.69
1183,2430,155,2023-09-12,4896.46
1184,2432,155,2024-05-10,841.74
1185,2433,155,2024-06-13,1949.37
1186,2435,155,2024-09-05,3275.21
1187,2437,156,2023-02-04,1955.36
1188,2439,156,2023-04-14,1998.49
1189,2442,156,2023-07-14,3300.72
1190,2443,156,2023-08-09,2766.68
1191,2444,156,2023-09-10,1249.18
1192,2449,156,2024-08-04,679.2
1193,2450,157,2023-01-11,521.47
1194,2451,157,2023-02-13,3424.84
1195,2453,157,2023-04-02,3545.18
1196,2458,157,2023-09-03,4529.29
1197,2459,157,2023-10-11,3101.35
1198,2461,157,2024-04-02,802.73
1199,2463,157,2024-09-17,3561.81
1200,2465,158,2023-02-13,4607.12
1201,2466,158,2023-03-05,1057.51
1202,2468,158,2023-05-13,2583.75
1203,2472,158,2023-09-09,1924.01
1204,2473,158,2023-10-05,1646.17
1205,2474,158,2024-02-20,4713.39
1206,2475,158,2024-03-17,3068.11
1207,2476,158,2024-04-21,2817.23
1208,2477,158,2024-05-03,172.34
1209,2480,159,2023-03-13,4584.4
1210,2481,159,2023-04-11,3242.98
1211,2484,159,2023-07-10,1577.36
1212,2487,159,2023-10-03,106.22
1213,2489,159,2024-02-03,225.58
1214,2492,159,2024-07-09,4008.77
1215,2493,159,2024-08-16,2357.52
1216,2494,159,2024-09-20,4467.25
1217,2496,160,2023-02-10,1570.36
1218,2497,160,2023-03-15,1862.96
1219,2499,160,2023-05-14,1391.54
1220,2500,160,2023-06-13,2232.23
1221,2502,160,2023-08-03,432.28
1222,2507,160,2024-04-16,3131.5
1223,2510,161,2023-02-04,3273.07
1224,2512,161,2023-04-08,4589.6
1225,2513,161,2023-05-11,4612.44
1226,2514,161,2023-06-09,3871.83
1227,2515,161,2023-07-18,2510.45
1228,2517,161,2023-09-18,2270.38
1229,2521,161,2024-04-03,4805.28
1230,2522,161,2024-05-07,434.04
1231,2523,161,2024-06-14,2108.41
1232,2525,162,2023-01-11,3782.11
1233,2528,162,2023-04-12,594.94
1234,2529,162,2023-05-12,2786.69
1235,2531,162,2023-07-04,638.21
1236,2533,162,2023-09-19,2715.67
1237,2534,162,2023-10-10,2986.26
1238,2535,162,2024-01-07,1483.36
1239,2537,162,2024-03-06,2355.64
1240,2538,162,2024-04-07,259.38
1241,2539,162,2024-05-20,346.22
1242,2542,163,2023-02-15,3758.5
1243,2548,163,2023-08-20,3359.2
1244,2549,163,2023-09-04,1904.17
1245,2550,163,2023-10-15,3836.15
1246,2552,163,2024-05-09,2935.09
1247,2553,163,2024-08-10,1181.1
1248,2554,164,2023-01-07,322.96
1249,2557,164,2023-04-04,2079.4
1250,2560,164,2023-07-10,2148.07
1251,2561,164,2023-08-07,700.84
1252,2563,164,2023-10-06,4568.66
1253,2565,164,2024-01-08,1471.84
1254,2570,164,2024-08-14,1781.6
1255,2571,164,2024-09-19,4369.12
1256,2578,165,2023-07-07,3422.17
1257,2581,165,2023-10-17,1969.81
1258,2582,165,2023-11-17,3084.22
1259,2585,165,2024-02-12,3355.71
1260,2586,165,2024-06-11,3273.0
1261,2587,165,2024-07-18,65.93
1262,2588,165,2024-08-20,1643.14
1263,2589,166,2023-01-02,3301.02
1264,2590,166,2023-02-07,4362.06
1265,2593,166,2023-05-08,2387.16
1266,2594,166,2023-06-14,1784.35
1267,2596,166,2023-08-04,4862.7
1268,2600,166,2024-01-18,1492.51
1269,2608,167,2023-05-07,1780.17
1270,2609,167,2023-06-15,4119.42
1271,2610,167,2023-07-04,4906.23
1272,2611,167,2023-08-17,4480.35
1273,2612,167,2023-09-11,1168.2
1274,2613,167,2023-10-06,2315.81
1275,2614,167,2024-02-14,2539.23
1276,2615,167,2024-03-17,4406.07
1277,2616,167,2024-04-15,4926.22
1278,2617,167,2024-05-16,708.02
1279,2623,168,2023-03-04,616.89
1280,2625,168,2023-05-06,1963.29
1281,2626,168,2023-06-06,3503.49
1282,2632,168,2024-03-15,2538.87
1283,2633,168,2024-04-03,4842.73
1284,2634,168,2024-05-11,3103.04
1285,2635,168,2024-09-21,1987.47
1286,2636,169,2023-01-02,375.57
1287,2637,169,2023-02-18,1792.69
1288,2639,169,2023-04-11,2374.45
1289,2642,169,2023-07-08,4449.75
1290,2643,169,2023-08-02,2648.11
1291,2645,169,2023-10-18,2885.85
1292,2646,169,2023-12-02,611.25
1293,2650,170,2023-01-21,4395.08
1294,2654,170,2023-05-06,2655.94
1295,2655,170,2023-06-02,3994.15
1296,2658,170,2023-09-20,3740.61
1297,2659,170,2023-10-17,4966.44
1298,2661,170,2024-03-21,3241.7
1299,2662,170,2024-06-06,660.26
1300,2663,171,2023-01-03,2673.23
1301,2664,171,2023-02-03,233.79
1302,2668,171,2023-06-20,2398.23
1303,2669,171,2023-07-10,3587.3
1304,2670,171,2023-08-12,1864.94
1305,2676,171,2024-04-20,3063.89
1306,2678,171,2024-09-17,2269.43
1307,2679,172,2023-01-19,56.43
1308,2680,172,2023-02-16,4930.41
1309,2681,172,2023-03-02,1669.84
1310,2687,172,2023-09-21,1565.73
1311,2688,172,2023-10-09,1768.97
1312,2689,172,2023-11-15,4401.15
1313,2690,172,2024-02-15,643.04
1314,2691,172,2024-07-08,566.63
1315,2694,173,2023-01-20,690.38
1316,2698,173,2023-05-08,199.08
1317,2699,173,2023-06-08,4888.91
1318,2700,173,2023-07-10,179.43
1319,2702,173,2023-09-06,215.49
1320,2704,173,2023-12-10,2788.37
1321,2706,173,2024-04-07,124.28
1322,2707,173,2024-07-04,2561.26
1323,2709,173,2024-09-13,2670.15
1324,2713,174,2023-04-05,1399.02
1325,2714,174,2023-05-18,2636.03
1326,2717,174,2023-08-14,1179.44
1327,2718,174,2023-09-03,2072.54
1328,2722,174,2024-02-11,1100.48
1329,2723,174,2024-03-08,808.4
1330,2725,174,2024-05-05,352.89
1331,2728,175,2023-02-14,3980.7
1332,2729,175,2023-03-02,4839.77
1333,2730,175,2023-04-19,2746.69
1334,2733,175,2023-07-06,2763.04
1335,2735,175,2023-09-14,4943.46
1336,2736,175,2023-10-03,154.6
1337,2738,175,2024-02-10,2905.48
1338,2739,175,2024-04-17,1408.56
1339,2740,175,2024-08-12,2922.88
1340,2741,176,2023-01-03,3303.25
1341,2742,176,2023-02-06,4732.2
1342,2747,176,2023-07-19,4932.41
1343,2752,176,2024-01-08,4618.73
1344,2753,176,2024-06-11,1887.53
1345,2755,176,2024-09-03,2271.74
1346,2756,177,2023-01-02,90.25
1347,2757,177,2023-02-10,3708.88
1348,2759,177,2023-04-12,2042.51
1349,2760,177,2023-05-15,4342.46
1350,2762,177,2023-07-18,3827.29
1351,2763,177,2023-08-09,944.46
1352,2764,177,2023-09-20,4603.95
1353,2765,177,2023-10-10,837.15
1354,2767,177,2023-12-21,2012.17
1355,2769,177,2024-08-17,4085.11
1356,2770,178,2023-01-10,4527.92
1357,2771,178,2023-02-18,3810.76
1358,2772,178,2023-03-07,3896.61
1359,2774,178,2023-05-06,4388.56
1360,2775,178,2023-06-21,3721.31
1361,2776,178,2023-07-17,4014.4
1362,2778,178,2023-09-06,2764.27
1363,2779,178,2023-10-18,687.77
1364,2780,178,2023-12-09,4422.72
1365,2781,178,2024-07-02,4392.55
1366,2782,178,2024-08-18,2175.22
1367,2783,179,2023-01-06,825.84
1368,2785,179,2023-03-11,2890.4
1369,2788,179,2023-06-19,1780.76
1370,2790,179,2023-08-05,3953.03
1371,2791,179,2023-09-10,613.63
1372,2792,179,2023-10-20,574.76
1373,2793,179,2023-12-06,4315.77
1374,2794,179,2024-01-12,4295.87
1375,2800,179,2024-08-02,523.07
1376,2801,180,2023-01-08,3115.38
1377,2802,180,2023-02-07,4335.41
1378,2805,180,2023-05-03,2252.22
1379,2809,180,2023-09-12,1382.33
1380,2810,180,2023-10-07,2929.16
1381,2811,180,2023-11-09,3465.64
1382,2812,180,2024-01-06,2453.17
1383,2813,180,2024-02-04,669.77
1384,2815,180,2024-07-17,2212.05
1385,2816,180,2024-08-13,2162.79
1386,2817,180,2024-09-14,3245.08
1387,2820,181,2023-03-19,1237.29
1388,2822,181,2023-05-11,2734.28
1389,2823,181,2023-06-08,4158.65
1390,2825,181,2023-08-04,1972.27
1391,2826,181,2023-09-21,1175.67
1392,2827,181,2023-10-21,1730.16
1393,2829,181,2024-01-15,150.88
1394,2833,181,2024-07-12,550.8
1395,2835,181,2024-09-14,2199.39
1396,2837,182,2023-02-04,3939.23
1397,2841,182,2023-06-19,3874.57
1398,2846,182,2024-03-10,2394.43
1399,2847,182,2024-04-08,932.14
1400,2848,182,2024-05-04,4191.82
1401,2849,182,2024-07-09,120.5
1402,2851,183,2023-01-10,3584.89
1403,2852,183,2023-02-03,2030.77
1404,2858,183,2023-08-17,4594.34
1405,2859,183,2023-09-06,2340.06
1406,2863,184,2023-01-19,4695.05
1407,2864,184,2023-02-08,1865.19
1408,2870,184,2023-08-13,1340.44
1409,2877,184,2024-06-14,4459.02
1410,2880,185,2023-03-08,3559.92
1411,2883,185,2023-06-20,4068.94
1412,2887,185,2023-10-09,889.28
1413,2888,185,2023-11-18,4711.92
1414,2893,186,2023-01-11,1793.89
1415,2896,186,2023-04-12,2744.56
1416,2900,186,2023-08-18,241.33
1417,2901,186,2023-09-09,528.67
1418,2903,186,2023-12-04,4940.83
1419,2905,186,2024-03-04,792.48
1420,2906,186,2024-04-19,3031.04
1421,2907,187,2023-01-07,4345.2
1422,2909,187,2023-03-06,1757.8
1423,2910,187,2023-04-04,4866.81
1424,2916,187,2023-10-18,2526.8
1425,2918,187,2024-02-09,3548.95
1426,2919,187,2024-03-11,2589.78
1427,2920,187,2024-07-09,1668.66
1428,2922,188,2023-01-18,2149.27
1429,2923,188,2023-02-12,4847.13
1430,2925,188,2023-04-10,968.44
1431,2926,188,2023-05-08,3369.47
1432,2927,188,2023-06-19,2130.07
1433,2928,188,2023-07-04,2978.51
1434,2929,188,2023-08-08,4201.95
1435,2931,188,2023-10-21,4492.86
1436,2933,188,2024-02-04,338.47
1437,2934,188,2024-03-20,1505.71
1438,2936,188,2024-06-09,4785.92
1439,2938,189,2023-01-02,2667.25
1440,2939,189,2023-02-17,853.69
1441,2942,189,2023-05-02,4943.13
1442,2944,189,2023-07-19,3583.15
1443,2945,189,2023-08-07,2407.77
1444,2947,189,2023-10-21,287.86
1445,2948,189,2023-11-07,2739.3
1446,2949,189,2024-01-13,1957.12
1447,2952,190,2023-01-08,1063.44
1448,2954,190,2023-03-06,1024.61
1449,2957,190,2023-06-18,1040.41
