id_cliente,id_fatura,dt_emissao_fatura,dt_vencimento_fatura,valor_fatura
40,611,2023-01-01,2023-01-06,491.18
40,612,2023-02-01,2023-02-06,2677.79
40,613,2023-03-01,2023-03-06,3321.61
40,614,2023-04-01,2023-04-06,3374.46
40,615,2023-05-01,2023-05-06,3050.77
40,616,2023-06-01,2023-06-06,444.43
40,617,2023-07-01,2023-07-06,254.18
40,618,2023-08-01,2023-08-06,49.23
40,619,2023-09-01,2023-09-06,423.09
40,620,2023-10-01,2023-10-06,4751.55
40,621,2024-03-01,2024-03-06,4795.81
40,622,2024-04-01,2024-04-06,2082.14
40,623,2024-07-01,2024-07-06,4873.7
40,624,2024-09-01,2024-09-06,837.29
41,625,2023-01-01,2023-01-06,1486.57
41,626,2023-02-01,2023-02-06,3589.25
41,627,2023-03-01,2023-03-06,3465.84
41,628,2023-04-01,2023-04-06,2844.85
41,629,2023-05-01,2023-05-06,796.79
41,630,2023-06-01,2023-06-06,4975.85
41,631,2023-07-01,2023-07-06,3783.17
41,632,2023-08-01,2023-08-06,4188.91
41,633,2023-09-01,2023-09-06,3349.41
41,634,2023-10-01,2023-10-06,789.67
41,635,2023-11-01,2023-11-06,4120.8
41,636,2024-02-01,2024-02-06,1538.8
41,637,2024-07-01,2024-07-06,177.76
41,638,2024-09-01,2024-09-06,426.0
42,639,2023-01-01,2023-01-06,61.32
42,640,2023-02-01,2023-02-06,2931.62
42,641,2023-03-01,2023-03-06,3667.25
42,642,2023-04-01,2023-04-06,4459.67
42,643,2023-05-01,2023-05-06,473.69
42,644,2023-06-01,2023-06-06,4486.22
42,645,2023-07-01,2023-07-06,4770.8
42,646,2023-08-01,2023-08-06,4739.42
42,647,2023-09-01,2023-09-06,1515.65
42,648,2023-10-01,2023-10-06,3665.87
42,649,2023-12-01,2023-12-06,1972.24
42,650,2024-02-01,2024-02-06,3398.84
42,651,2024-04-01,2024-04-06,2622.53
42,652,2024-05-01,2024-05-06,4474.86
42,653,2024-09-01,2024-09-06,3271.87
43,654,2023-01-01,2023-01-06,1305.6
43,655,2023-02-01,2023-02-06,3209.44
43,656,2023-03-01,2023-03-06,2539.1
43,657,2023-04-01,2023-04-06,4922.78
43,658,2023-05-01,2023-05-06,2276.73
43,659,2023-06-01,2023-06-06,3095.9
43,660,2023-07-01,2023-07-06,357.71
43,661,2023-08-01,2023-08-06,3744.76
43,662,2023-09-01,2023-09-06,2824.23
43,663,2023-10-01,2023-10-06,1110.86
43,664,2024-01-01,2024-01-06,3087.87
43,665,2024-02-01,2024-02-06,4661.84
43,666,2024-03-01,2024-03-06,3927.87
43,667,2024-04-01,2024-04-06,40.14
43,668,2024-08-01,2024-08-06,1929.9
43,669,2024-09-01,2024-09-06,3701.06
44,670,2023-01-01,2023-01-06,4400.99
44,671,2023-02-01,2023-02-06,163.64
44,672,2023-03-01,2023-03-06,3532.31
44,673,2023-04-01,2023-04-06,4893.06
44,674,2023-05-01,2023-05-06,2105.83
44,675,2023-06-01,2023-06-06,4678.72
44,676,2023-07-01,2023-07-06,1865.14
44,677,2023-08-01,2023-08-06,4564.72
44,678,2023-09-01,2023-09-06,111.74
44,679,2023-10-01,2023-10-06,3164.28
44,680,2023-12-01,2023-12-06,3775.34
44,681,2024-06-01,2024-06-06,2203.64
45,682,2023-01-01,2023-01-06,1799.07
45,683,2023-02-01,2023-02-06,2733.99
45,684,2023-03-01,2023-03-06,2334.81
45,685,2023-04-01,2023-04-06,1055.89
45,686,2023-05-01,2023-05-06,1904.7
45,687,2023-06-01,2023-06-06,4864.87
45,688,2023-07-01,2023-07-06,3726.39
45,689,2023-08-01,2023-08-06,2747.32
45,690,2023-09-01,2023-09-06,2010.87
45,691,2023-10-01,2023-10-06,903.3
45,692,2023-11-01,2023-11-06,1120.83
45,693,2023-12-01,2023-12-06,186.55
45,694,2024-01-01,2024-01-06,2148.57
45,695,2024-05-01,2024-05-06,1491.32
45,696,2024-07-01,2024-07-06,2925.58
45,697,2024-08-01,2024-08-06,903.17
45,698,2024-09-01,2024-09-06,3140.64
46,699,2023-01-01,2023-01-06,2463.18
46,700,2023-02-01,2023-02-06,1580.55
46,701,2023-03-01,2023-03-06,1322.93
46,702,2023-04-01,2023-04-06,4294.42
46,703,2023-05-01,2023-05-06,4879.93
46,704,2023-06-01,2023-06-06,1341.74
46,705,2023-07-01,2023-07-06,373.57
46,706,2023-08-01,2023-08-06,1722.99
46,707,2023-09-01,2023-09-06,3413.01
46,708,2023-10-01,2023-10-06,1113.08
46,709,2023-11-01,2023-11-06,1014.82
46,710,2024-02-01,2024-02-06,3720.48
46,711,2024-03-01,2024-03-06,630.14
46,712,2024-05-01,2024-05-06,1649.41
46,713,2024-06-01,2024-06-06,1637.85
46,714,2024-09-01,2024-09-06,1661.97
47,715,2023-01-01,2023-01-06,2286.11
47,716,2023-02-01,2023-02-06,158.5
47,717,2023-03-01,2023-03-06,654.73
47,718,2023-04-01,2023-04-06,4981.85
47,719,2023-05-01,2023-05-06,1903.59
47,720,2023-06-01,2023-06-06,499.48
47,721,2023-07-01,2023-07-06,488.34
47,722,2023-08-01,2023-08-06,483.21
47,723,2023-09-01,2023-09-06,1191.97
47,724,2023-10-01,2023-10-06,1130.63
47,725,2023-11-01,2023-11-06,280.41
47,726,2024-02-01,2024-02-06,1529.97
47,727,2024-03-01,2024-03-06,4401.2
47,728,2024-04-01,2024-04-06,3231.42
47,729,2024-08-01,2024-08-06,3114.06
47,730,2024-09-01,2024-09-06,1984.99
48,731,2023-01-01,2023-01-06,3019.68
48,732,2023-02-01,2023-02-06,4749.99
48,733,2023-03-01,2023-03-06,4052.17
48,734,2023-04-01,2023-04-06,2204.09
48,735,2023-05-01,2023-05-06,4277.77
48,736,2023-06-01,2023-06-06,83.35
48,737,2023-07-01,2023-07-06,3935.38
48,738,2023-08-01,2023-08-06,4835.51
48,739,2023-09-01,2023-09-06,4543.44
48,740,2023-10-01,2023-10-06,2369.73
48,741,2023-12-01,2023-12-06,2399.62
48,742,2024-02-01,2024-02-06,959.35
48,743,2024-05-01,2024-05-06,4486.79
48,744,2024-06-01,2024-06-06,667.7
48,745,2024-08-01,2024-08-06,2858.18
48,746,2024-09-01,2024-09-06,3620.26
49,747,2023-01-01,2023-01-06,3920.66
49,748,2023-02-01,2023-02-06,181.26
49,749,2023-03-01,2023-03-06,936.53
49,750,2023-04-01,2023-04-06,2741.91
49,751,2023-05-01,2023-05-06,1970.54
49,752,2023-06-01,2023-06-06,637.07
49,753,2023-07-01,2023-07-06,4635.8
49,754,2023-08-01,2023-08-06,419.36
49,755,2023-09-01,2023-09-06,4958.04
49,756,2023-10-01,2023-10-06,207.9
49,757,2023-12-01,2023-12-06,3331.77
49,758,2024-01-01,2024-01-06,2699.03
49,759,2024-03-01,2024-03-06,1949.69
49,760,2024-04-01,2024-04-06,1663.0
49,761,2024-07-01,2024-07-06,2221.27
49,762,2024-09-01,2024-09-06,1716.49
50,763,2023-01-01,2023-01-06,266.24
50,764,2023-02-01,2023-02-06,4996.35
50,765,2023-03-01,2023-03-06,3649.8
50,766,2023-04-01,2023-04-06,4951.91
50,767,2023-05-01,2023-05-06,3184.48
50,768,2023-06-01,2023-06-06,1799.8
50,769,2023-07-01,2023-07-06,4069.72
50,770,2023-08-01,2023-08-06,4708.88
50,771,2023-09-01,2023-09-06,2851.1
50,772,2023-10-01,2023-10-06,834.94
50,773,2023-11-01,2023-11-06,2236.84
50,774,2024-01-01,2024-01-06,3585.86
50,775,2024-05-01,2024-05-06,2776.23
50,776,2024-06-01,2024-06-06,1725.32
50,777,2024-08-01,2024-08-06,437.4
50,778,2024-09-01,2024-09-06,2494.87
51,779,2023-01-01,2023-01-06,2408.95
51,780,2023-02-01,2023-02-06,744.39
51,781,2023-03-01,2023-03-06,2181.46
51,782,2023-04-01,2023-04-06,2190.5
51,783,2023-05-01,2023-05-06,4614.07
51,784,2023-06-01,2023-06-06,2036.14
51,785,2023-07-01,2023-07-06,3828.32
51,786,2023-08-01,2023-08-06,4728.17
51,787,2023-09-01,2023-09-06,2057.59
51,788,2023-10-01,2023-10-06,1969.66
51,789,2024-03-01,2024-03-06,1472.0
51,790,2024-04-01,2024-04-06,3844.72
51,791,2024-07-01,2024-07-06,1907.84
52,792,2023-01-01,2023-01-06,474.19
52,793,2023-02-01,2023-02-06,3480.86
52,794,2023-03-01,2023-03-06,2867.59
52,795,2023-04-01,2023-04-06,1814.3
52,796,2023-05-01,2023-05-06,78.65
52,797,2023-06-01,2023-06-06,489.13
52,798,2023-07-01,2023-07-06,3088.46
52,799,2023-08-01,2023-08-06,2692.57
52,800,2023-09-01,2023-09-06,1998.79
52,801,2023-10-01,2023-10-06,384.7
52,802,2023-12-01,2023-12-06,3294.94
52,803,2024-01-01,2024-01-06,2681.26
52,804,2024-02-01,2024-02-06,4527.23
52,805,2024-05-01,2024-05-06,1295.43
52,806,2024-06-01,2024-06-06,4270.47
52,807,2024-09-01,2024-09-06,2512.06
53,808,2023-01-01,2023-01-06,3007.85
53,809,2023-02-01,2023-02-06,3264.48
53,810,2023-03-01,2023-03-06,402.38
53,811,2023-04-01,2023-04-06,4685.5
53,812,2023-05-01,2023-05-06,1753.66
53,813,2023-06-01,2023-06-06,4053.88
53,814,2023-07-01,2023-07-06,2424.16
53,815,2023-08-01,2023-08-06,3514.41
53,816,2023-09-01,2023-09-06,3508.65
53,817,2023-10-01,2023-10-06,744.6
53,818,2023-12-01,2023-12-06,3533.72
53,819,2024-06-01,2024-06-06,4830.32
53,820,2024-09-01,2024-09-06,4626.09
54,821,2023-01-01,2023-01-06,4446.16
54,822,2023-02-01,2023-02-06,1012.48
54,823,2023-03-01,2023-03-06,2986.93
54,824,2023-04-01,2023-04-06,845.49
54,825,2023-05-01,2023-05-06,91.25
54,826,2023-06-01,2023-06-06,137.99
54,827,2023-07-01,2023-07-06,3584.26
54,828,2023-08-01,2023-08-06,2555.33
54,829,2023-09-01,2023-09-06,1335.66
54,830,2023-10-01,2023-10-06,4398.23
54,831,2023-11-01,2023-11-06,826.12
54,832,2024-01-01,2024-01-06,1381.46
54,833,2024-02-01,2024-02-06,754.25
54,834,2024-07-01,2024-07-06,4744.28
54,835,2024-08-01,2024-08-06,3696.0
55,836,2023-01-01,2023-01-06,586.35
55,837,2023-02-01,2023-02-06,732.0
55,838,2023-03-01,2023-03-06,1754.98
55,839,2023-04-01,2023-04-06,4818.81
55,840,2023-05-01,2023-05-06,3833.58
55,841,2023-06-01,2023-06-06,1418.41
55,842,2023-07-01,2023-07-06,4571.17
55,843,2023-08-01,2023-08-06,272.29
55,844,2023-09-01,2023-09-06,4422.39
55,845,2023-10-01,2023-10-06,3101.82
55,846,2023-11-01,2023-11-06,4831.56
55,847,2024-01-01,2024-01-06,430.52
55,848,2024-02-01,2024-02-06,719.93
55,849,2024-06-01,2024-06-06,1368.99
55,850,2024-07-01,2024-07-06,4261.98
55,851,2024-09-01,2024-09-06,41.23
56,852,2023-01-01,2023-01-06,3845.27
56,853,2023-02-01,2023-02-06,3531.73
56,854,2023-03-01,2023-03-06,3435.79
56,855,2023-04-01,2023-04-06,498.32
56,856,2023-05-01,2023-05-06,4108.28
56,857,2023-06-01,2023-06-06,4919.72
56,858,2023-07-01,2023-07-06,3564.61
56,859,2023-08-01,2023-08-06,4955.74
56,860,2023-09-01,2023-09-06,378.18
56,861,2023-10-01,2023-10-06,2011.02
56,862,2024-03-01,2024-03-06,3948.84
56,863,2024-06-01,2024-06-06,2007.87
56,864,2024-09-01,2024-09-06,1705.97
57,865,2023-01-01,2023-01-06,4554.75
57,866,2023-02-01,2023-02-06,974.12
57,867,2023-03-01,2023-03-06,3517.99
57,868,2023-04-01,2023-04-06,2801.35
57,869,2023-05-01,2023-05-06,747.65
57,870,2023-06-01,2023-06-06,4759.19
57,871,2023-07-01,2023-07-06,4521.23
57,872,2023-08-01,2023-08-06,3556.16
57,873,2023-09-01,2023-09-06,847.44
57,874,2023-10-01,2023-10-06,4416.04
57,875,2023-11-01,2023-11-06,4722.62
57,876,2023-12-01,2023-12-06,2912.16
57,877,2024-01-01,2024-01-06,4339.31
58,878,2023-01-01,2023-01-06,2749.25
58,879,2023-02-01,2023-02-06,2142.22
58,880,2023-03-01,2023-03-06,726.51
58,881,2023-04-01,2023-04-06,3791.72
58,882,2023-05-01,2023-05-06,3491.31
58,883,2023-06-01,2023-06-06,4561.53
58,884,2023-07-01,2023-07-06,92.66
58,885,2023-08-01,2023-08-06,1353.67
58,886,2023-09-01,2023-09-06,411.47
58,887,2023-10-01,2023-10-06,4123.75
58,888,2023-11-01,2023-11-06,1221.37
58,889,2023-12-01,2023-12-06,514.07
58,890,2024-01-01,2024-01-06,3616.68
58,891,2024-07-01,2024-07-06,1706.44
58,892,2024-08-01,2024-08-06,729.66
58,893,2024-09-01,2024-09-06,853.62
59,894,2023-01-01,2023-01-06,4371.53
59,895,2023-02-01,2023-02-06,1746.19
59,896,2023-03-01,2023-03-06,4836.98
59,897,2023-04-01,2023-04-06,238.77
59,898,2023-05-01,2023-05-06,2569.82
59,899,2023-06-01,2023-06-06,4464.46
59,900,2023-07-01,2023-07-06,459.31
59,901,2023-08-01,2023-08-06,2399.64
59,902,2023-09-01,2023-09-06,651.56
59,903,2023-10-01,2023-10-06,2972.91
59,904,2023-11-01,2023-11-06,2215.33
59,905,2024-01-01,2024-01-06,2387.8
59,906,2024-04-01,2024-04-06,2839.9
59,907,2024-05-01,2024-05-06,147.99
59,908,2024-07-01,2024-07-06,4318.85
59,909,2024-09-01,2024-09-06,2632.03
60,910,2023-01-01,2023-01-06,865.68
60,911,2023-02-01,2023-02-06,2127.95
60,912,2023-03-01,2023-03-06,385.58
60,913,2023-04-01,2023-04-06,170.39
60,914,2023-05-01,2023-05-06,3501.91
60,915,2023-06-01,2023-06-06,3789.32
60,916,2023-07-01,2023-07-06,4006.95
60,917,2023-08-01,2023-08-06,2273.81
60,918,2023-09-01,2023-09-06,4622.55
60,919,2023-10-01,2023-10-06,238.67
60,920,2023-11-01,2023-11-06,4032.76
60,921,2024-01-01,2024-01-06,2465.84
60,922,2024-02-01,2024-02-06,4867.53
60,923,2024-03-01,2024-03-06,640.4
60,924,2024-04-01,2024-04-06,770.54
60,925,2024-07-01,2024-07-06,3773.79
60,926,2024-09-01,2024-09-06,859.77
61,927,2023-01-01,2023-01-06,171.04
61,928,2023-02-01,2023-02-06,1627.07
61,929,2023-03-01,2023-03-06,371.74
61,930,2023-04-01,2023-04-06,4955.4
61,931,2023-05-01,2023-05-06,4655.93
61,932,2023-06-01,2023-06-06,3918.18
61,933,2023-07-01,2023-07-06,1724.72
61,934,2023-08-01,2023-08-06,3001.97
61,935,2023-09-01,2023-09-06,3941.01
61,936,2023-10-01,2023-10-06,524.37
61,937,2024-02-01,2024-02-06,3389.02
61,938,2024-03-01,2024-03-06,2140.02
61,939,2024-06-01,2024-06-06,3741.25
61,940,2024-07-01,2024-07-06,3250.72
62,941,2023-01-01,2023-01-06,4442.99
62,942,2023-02-01,2023-02-06,3801.22
62,943,2023-03-01,2023-03-06,622.8
62,944,2023-04-01,2023-04-06,2737.88
62,945,2023-05-01,2023-05-06,1079.66
62,946,2023-06-01,2023-06-06,732.63
62,947,2023-07-01,2023-07-06,155.66
62,948,2023-08-01,2023-08-06,4903.42
62,949,2023-09-01,2023-09-06,185.65
62,950,2023-10-01,2023-10-06,2998.96
62,951,2023-11-01,2023-11-06,1453.64
62,952,2023-12-01,2023-12-06,760.41
62,953,2024-01-01,2024-01-06,4228.3
62,954,2024-02-01,2024-02-06,3200.61
62,955,2024-03-01,2024-03-06,3179.49
62,956,2024-05-01,2024-05-06,2390.54
62,957,2024-06-01,2024-06-06,948.14
62,958,2024-08-01,2024-08-06,2178.59
62,959,2024-09-01,2024-09-06,4400.27
63,960,2023-01-01,2023-01-06,1731.45
63,961,2023-02-01,2023-02-06,702.37
63,962,2023-03-01,2023-03-06,2149.63
63,963,2023-04-01,2023-04-06,1594.35
63,964,2023-05-01,2023-05-06,4144.91
63,965,2023-06-01,2023-06-06,770.36
63,966,2023-07-01,2023-07-06,373.49
63,967,2023-08-01,2023-08-06,3429.87
63,968,2023-09-01,2023-09-06,3490.75
63,969,2023-10-01,2023-10-06,1977.38
63,970,2023-11-01,2023-11-06,4073.51
63,971,2024-03-01,2024-03-06,194.03
63,972,2024-05-01,2024-05-06,3973.49
63,973,2024-06-01,2024-06-06,2172.69
63,974,2024-08-01,2024-08-06,3829.76
63,975,2024-09-01,2024-09-06,2627.7
64,976,2023-01-01,2023-01-06,1337.34
64,977,2023-02-01,2023-02-06,832.62
64,978,2023-03-01,2023-03-06,2281.32
64,979,2023-04-01,2023-04-06,2335.86
64,980,2023-05-01,2023-05-06,2079.83
64,981,2023-06-01,2023-06-06,492.77
64,982,2023-07-01,2023-07-06,1430.28
64,983,2023-08-01,2023-08-06,4729.42
64,984,2023-09-01,2023-09-06,3823.9
64,985,2023-10-01,2023-10-06,4988.87
64,986,2023-11-01,2023-11-06,267.25
64,987,2024-06-01,2024-06-06,4032.73
64,988,2024-07-01,2024-07-06,3911.65
64,989,2024-08-01,2024-08-06,63.22
64,990,2024-09-01,2024-09-06,3920.63
65,991,2023-01-01,2023-01-06,3764.94
65,992,2023-02-01,2023-02-06,589.69
65,993,2023-03-01,2023-03-06,627.69
65,994,2023-04-01,2023-04-06,3917.39
65,995,2023-05-01,2023-05-06,153.24
65,996,2023-06-01,2023-06-06,4617.77
65,997,2023-07-01,2023-07-06,4620.56
65,998,2023-08-01,2023-08-06,2462.36
65,999,2023-09-01,2023-09-06,4734.23
65,1000,2023-10-01,2023-10-06,2239.58
65,1001,2024-01-01,2024-01-06,2498.58
65,1002,2024-06-01,2024-06-06,1868.69
65,1003,2024-07-01,2024-07-06,4334.72
65,1004,2024-08-01,2024-08-06,1446.01
66,1005,2023-01-01,2023-01-06,3424.74
66,1006,2023-02-01,2023-02-06,857.16
66,1007,2023-03-01,2023-03-06,4289.29
66,1008,2023-04-01,2023-04-06,2460.24
66,1009,2023-05-01,2023-05-06,3442.43
66,1010,2023-06-01,2023-06-06,4951.52
66,1011,2023-07-01,2023-07-06,3839.73
66,1012,2023-08-01,2023-08-06,664.04
66,1013,2023-09-01,2023-09-06,2673.02
66,1014,2023-10-01,2023-10-06,3456.09
66,1015,2023-11-01,2023-11-06,384.03
66,1016,2024-01-01,2024-01-06,3266.41
66,1017,2024-03-01,2024-03-06,900.12
66,1018,2024-04-01,2024-04-06,993.18
66,1019,2024-06-01,2024-06-06,210.6
66,1020,2024-08-01,2024-08-06,4058.74
66,1021,2024-09-01,2024-09-06,4935.49
67,1022,2023-01-01,2023-01-06,2596.54
67,1023,2023-02-01,2023-02-06,483.43
67,1024,2023-03-01,2023-03-06,2458.07
67,1025,2023-04-01,2023-04-06,2241.16
67,1026,2023-05-01,2023-05-06,2800.58
67,1027,2023-06-01,2023-06-06,3058.06
67,1028,2023-07-01,2023-07-06,1401.86
67,1029,2023-08-01,2023-08-06,4271.26
67,1030,2023-09-01,2023-09-06,4435.62
67,1031,2023-10-01,2023-10-06,900.09
67,1032,2023-11-01,2023-11-06,1259.35
67,1033,2024-03-01,2024-03-06,4340.97
67,1034,2024-04-01,2024-04-06,1385.48
67,1035,2024-06-01,2024-06-06,2995.81
67,1036,2024-08-01,2024-08-06,1786.44
67,1037,2024-09-01,2024-09-06,1460.03
68,1038,2023-01-01,2023-01-06,4027.69
68,1039,2023-02-01,2023-02-06,2259.85
68,1040,2023-03-01,2023-03-06,3158.77
68,1041,2023-04-01,2023-04-06,2578.24
68,1042,2023-05-01,2023-05-06,1416.45
68,1043,2023-06-01,2023-06-06,4188.37
68,1044,2023-07-01,2023-07-06,4108.47
68,1045,2023-08-01,2023-08-06,3974.52
68,1046,2023-09-01,2023-09-06,4981.6
68,1047,2023-10-01,2023-10-06,2714.06
68,1048,2023-11-01,2023-11-06,3737.81
68,1049,2023-12-01,2023-12-06,3118.18
68,1050,2024-02-01,2024-02-06,4660.4
68,1051,2024-04-01,2024-04-06,3988.77
68,1052,2024-05-01,2024-05-06,4535.12
68,1053,2024-07-01,2024-07-06,1792.23
68,1054,2024-08-01,2024-08-06,1746.14
69,1055,2023-01-01,2023-01-06,1370.64
69,1056,2023-02-01,2023-02-06,4960.99
69,1057,2023-03-01,2023-03-06,1617.54
69,1058,2023-04-01,2023-04-06,2797.65
69,1059,2023-05-01,2023-05-06,426.41
69,1060,2023-06-01,2023-06-06,3276.64
69,1061,2023-07-01,2023-07-06,2397.18
69,1062,2023-08-01,2023-08-06,1393.81
69,1063,2023-09-01,2023-09-06,94.53
69,1064,2023-10-01,2023-10-06,579.41
69,1065,2023-12-01,2023-12-06,1542.93
69,1066,2024-02-01,2024-02-06,2284.96
69,1067,2024-03-01,2024-03-06,2150.12
69,1068,2024-05-01,2024-05-06,3872.49
69,1069,2024-06-01,2024-06-06,1768.31
69,1070,2024-07-01,2024-07-06,1418.1
69,1071,2024-08-01,2024-08-06,1009.23
69,1072,2024-09-01,2024-09-06,4175.74
70,1073,2023-01-01,2023-01-06,4602.89
70,1074,2023-02-01,2023-02-06,4094.64
70,1075,2023-03-01,2023-03-06,4047.84
70,1076,2023-04-01,2023-04-06,2206.85
70,1077,2023-05-01,2023-05-06,4240.65
70,1078,2023-06-01,2023-06-06,3244.2
70,1079,2023-07-01,2023-07-06,2674.24
70,1080,2023-08-01,2023-08-06,1390.87
70,1081,2023-09-01,2023-09-06,4698.22
70,1082,2023-10-01,2023-10-06,629.94
70,1083,2024-01-01,2024-01-06,3678.12
70,1084,2024-02-01,2024-02-06,507.43
70,1085,2024-03-01,2024-03-06,3915.91
70,1086,2024-05-01,2024-05-06,878.37
70,1087,2024-06-01,2024-06-06,3877.42
70,1088,2024-08-01,2024-08-06,1635.67
70,1089,2024-09-01,2024-09-06,4775.73
71,1090,2023-01-01,2023-01-06,632.64
71,1091,2023-02-01,2023-02-06,2333.16
71,1092,2023-03-01,2023-03-06,890.2
71,1093,2023-04-01,2023-04-06,771.77
71,1094,2023-05-01,2023-05-06,1115.93
71,1095,2023-06-01,2023-06-06,3242.45
71,1096,2023-07-01,2023-07-06,4328.03
71,1097,2023-08-01,2023-08-06,1084.41
71,1098,2023-09-01,2023-09-06,4662.73
71,1099,2023-10-01,2023-10-06,3670.34
71,1100,2023-12-01,2023-12-06,846.66
71,1101,2024-01-01,2024-01-06,2124.11
71,1102,2024-03-01,2024-03-06,98.54
71,1103,2024-04-01,2024-04-06,246.85
71,1104,2024-05-01,2024-05-06,1197.29
71,1105,2024-07-01,2024-07-06,485.98
71,1106,2024-08-01,2024-08-06,2961.52
71,1107,2024-09-01,2024-09-06,2526.47
72,1108,2023-01-01,2023-01-06,2982.34
72,1109,2023-02-01,2023-02-06,4421.65
72,1110,2023-03-01,2023-03-06,4030.41
72,1111,2023-04-01,2023-04-06,2791.85
72,1112,2023-05-01,2023-05-06,258.55
72,1113,2023-06-01,2023-06-06,2164.93
72,1114,2023-07-01,2023-07-06,2344.38
72,1115,2023-08-01,2023-08-06,4260.84
72,1116,2023-09-01,2023-09-06,4643.1
72,1117,2023-10-01,2023-10-06,1097.01
72,1118,2023-11-01,2023-11-06,4085.29
72,1119,2024-01-01,2024-01-06,728.7
72,1120,2024-02-01,2024-02-06,255.15
72,1121,2024-03-01,2024-03-06,3835.73
72,1122,2024-05-01,2024-05-06,2596.4
72,1123,2024-06-01,2024-06-06,4684.42
72,1124,2024-08-01,2024-08-06,2428.72
73,1125,2023-01-01,2023-01-06,4007.33
73,1126,2023-02-01,2023-02-06,1180.16
73,1127,2023-03-01,2023-03-06,3338.74
73,1128,2023-04-01,2023-04-06,719.73
73,1129,2023-05-01,2023-05-06,580.98
73,1130,2023-06-01,2023-06-06,1295.78
73,1131,2023-07-01,2023-07-06,1787.56
73,1132,2023-08-01,2023-08-06,3839.44
73,1133,2023-09-01,2023-09-06,2154.94
73,1134,2023-10-01,2023-10-06,1511.61
73,1135,2023-12-01,2023-12-06,2663.24
73,1136,2024-02-01,2024-02-06,2568.16
73,1137,2024-04-01,2024-04-06,4486.51
73,1138,2024-09-01,2024-09-06,2936.7
74,1139,2023-01-01,2023-01-06,2843.28
74,1140,2023-02-01,2023-02-06,3716.62
74,1141,2023-03-01,2023-03-06,1378.03
74,1142,2023-04-01,2023-04-06,2374.54
74,1143,2023-05-01,2023-05-06,2504.37
74,1144,2023-06-01,2023-06-06,1751.71
74,1145,2023-07-01,2023-07-06,2064.93
74,1146,2023-08-01,2023-08-06,273.73
74,1147,2023-09-01,2023-09-06,4713.77
74,1148,2023-10-01,2023-10-06,359.58
74,1149,2023-11-01,2023-11-06,3663.09
74,1150,2024-01-01,2024-01-06,3866.36
74,1151,2024-02-01,2024-02-06,753.39
74,1152,2024-03-01,2024-03-06,3371.47
74,1153,2024-05-01,2024-05-06,2441.88
74,1154,2024-06-01,2024-06-06,2198.08
74,1155,2024-08-01,2024-08-06,1718.96
75,1156,2023-01-01,2023-01-06,4175.6
75,1157,2023-02-01,2023-02-06,4751.42
75,1158,2023-03-01,2023-03-06,874.56
75,1159,2023-04-01,2023-04-06,3509.62
75,1160,2023-05-01,2023-05-06,2543.99
75,1161,2023-06-01,2023-06-06,2754.06
75,1162,2023-07-01,2023-07-06,2802.0
75,1163,2023-08-01,2023-08-06,4240.12
75,1164,2023-09-01,2023-09-06,1527.73
75,1165,2023-10-01,2023-10-06,843.47
75,1166,2024-01-01,2024-01-06,3770.67
75,1167,2024-02-01,2024-02-06,4869.27
75,1168,2024-04-01,2024-04-06,36.75
75,1169,2024-07-01,2024-07-06,2629.21
76,1170,2023-01-01,2023-01-06,4188.04
76,1171,2023-02-01,2023-02-06,374.33
76,1172,2023-03-01,2023-03-06,1883.19
76,1173,2023-04-01,2023-04-06,4854.57
76,1174,2023-05-01,2023-05-06,849.01
76,1175,2023-06-01,2023-06-06,1036.9
76,1176,2023-07-01,2023-07-06,2218.34
76,1177,2023-08-01,2023-08-06,3957.03
76,1178,2023-09-01,2023-09-06,3048.51
76,1179,2023-10-01,2023-10-06,617.83
76,1180,2023-12-01,2023-12-06,2067.62
76,1181,2024-01-01,2024-01-06,3400.13
76,1182,2024-02-01,2024-02-06,2304.82
76,1183,2024-04-01,2024-04-06,331.48
76,1184,2024-07-01,2024-07-06,1576.93
76,1185,2024-08-01,2024-08-06,2636.09
77,1186,2023-01-01,2023-01-06,3102.5
77,1187,2023-02-01,2023-02-06,1424.53
77,1188,2023-03-01,2023-03-06,370.16
77,1189,2023-04-01,2023-04-06,4619.67
77,1190,2023-05-01,2023-05-06,2185.55
77,1191,2023-06-01,2023-06-06,1748.64
77,1192,2023-07-01,2023-07-06,1120.63
77,1193,2023-08-01,2023-08-06,694.09
77,1194,2023-09-01,2023-09-06,791.45
77,1195,2023-10-01,2023-10-06,1293.42
77,1196,2024-04-01,2024-04-06,953.57
77,1197,2024-05-01,2024-05-06,3920.82
77,1198,2024-07-01,2024-07-06,3696.36
78,1199,2023-01-01,2023-01-06,4389.37
78,1200,2023-02-01,2023-02-06,507.41
78,1201,2023-03-01,2023-03-06,1666.06
78,1202,2023-04-01,2023-04-06,3021.11
78,1203,2023-05-01,2023-05-06,3336.44
78,1204,2023-06-01,2023-06-06,972.72
78,1205,2023-07-01,2023-07-06,3432.0
78,1206,2023-08-01,2023-08-06,750.42
78,1207,2023-09-01,2023-09-06,3876.4
78,1208,2023-10-01,2023-10-06,4560.03
78,1209,2024-02-01,2024-02-06,2303.33
78,1210,2024-03-01,2024-03-06,4384.99
78,1211,2024-04-01,2024-04-06,2633.47
78,1212,2024-06-01,2024-06-06,3281.19
78,1213,2024-07-01,2024-07-06,2475.1
